timestamp,device_0,device_1,device_2,device_3
1681289358404812313,0,0,0,0
1681289358406776747,0,0,0,0
1681289358408665245,0,0,0,0
1681289358410629752,0,0,0,0
1681289358412572442,0,0,0,0
1681289358414395029,0,0,0,0
1681289358416309699,0,0,0,0
1681289358418208937,0,0,0,0
1681289358420024939,0,0,0,0
1681289358421953141,0,0,0,0
1681289358423914500,0,0,0,0
1681289358425791868,0,0,0,0
1681289358427753820,0,0,0,0
1681289358429641731,0,0,0,0
1681289358431516998,0,0,0,0
1681289358433330307,0,0,0,0
1681289358435081488,0,0,0,0
1681289358436840153,0,0,0,0
1681289358438807760,0,0,0,0
1681289358440641073,0,0,0,0
1681289358442522956,0,0,0,0
1681289358444553755,0,0,0,0
1681289358446491428,0,0,0,0
1681289358448467261,0,0,0,0
1681289358450363185,0,0,0,0
1681289358452292754,0,0,0,0
1681289358454159709,0,0,0,0
1681289358455996846,0,0,0,0
1681289358457878344,0,0,0,0
1681289358459798967,0,0,0,0
1681289358461630501,0,0,0,0
1681289358463624713,0,0,0,0
1681289358465433777,0,0,0,0
1681289358467273934,0,0,0,0
1681289358469055096,0,0,0,0
1681289358470992470,0,0,0,0
1681289358472914453,0,0,0,0
1681289358474887633,0,0,0,0
1681289358476732062,0,0,0,0
1681289358478675549,0,0,0,0
1681289358480509619,0,0,0,0
1681289358482376296,0,0,0,0
1681289358484333599,0,0,0,0
1681289358486307685,0,0,0,0
1681289358488170657,0,0,0,0
1681289358490074591,0,0,0,0
1681289358491990113,0,0,0,0
1681289358493992133,0,0,0,0
1681289358495889817,0,0,0,0
1681289358497804878,0,0,0,0
1681289358499666142,0,0,0,0
1681289358501367860,0,0,0,0
1681289358503160346,0,0,0,0
1681289358505036925,0,0,0,0
1681289358506971158,0,0,0,0
1681289358508875503,0,0,0,0
1681289358510765295,0,0,0,0
1681289358512710929,0,0,0,0
1681289358514587358,0,0,0,0
1681289358516615940,0,0,0,0
1681289358518397621,0,0,0,0
1681289358520294607,0,0,0,0
1681289358522130124,0,0,0,0
1681289358524047323,0,0,0,0
1681289358525796040,0,0,0,0
1681289358527606213,0,0,0,0
1681289358529565097,0,0,0,0
1681289358531451783,0,0,0,0
1681289358533405953,0,0,0,0
1681289358535226132,0,0,0,0
1681289358537091451,0,0,0,0
1681289358538833066,0,0,0,0
1681289358540674458,0,0,0,0
1681289358542556704,0,0,0,0
1681289358544417339,0,0,0,0
1681289358546322298,0,0,0,0
1681289358548203416,0,0,0,0
1681289358550138603,0,0,0,0
1681289358551950625,0,0,0,0
1681289358553981172,0,0,0,0
1681289358555857810,0,0,0,0
1681289358557786823,0,0,0,0
1681289358559613906,0,0,0,0
1681289358561445504,0,0,0,0
1681289358563222193,0,0,0,0
1681289358565053803,0,0,0,0
1681289358566965262,0,0,0,0
1681289358568803655,0,0,0,0
1681289358570763794,0,0,0,0
1681289358572799958,0,0,0,0
1681289358574702728,0,0,0,0
1681289358576558978,0,0,0,0
1681289358578511617,0,0,0,0
1681289358580321943,0,0,0,0
1681289358582237532,0,0,0,0
1681289358584114997,0,0,0,0
1681289358585976418,0,0,0,0
1681289358587758233,0,0,0,0
1681289358589652153,0,0,0,0
1681289358591462899,0,0,0,0
1681289358593268508,0,0,0,0
1681289358595064994,0,0,0,0
1681289358596801600,0,0,0,0
1681289358598680005,0,0,0,0
1681289358600566533,0,0,0,0
1681289358602372420,0,0,0,0
1681289358604331233,0,0,0,0
1681289358606176690,0,0,0,0
1681289358607986919,0,0,0,0
1681289358609864606,0,0,0,0
1681289358611745959,0,0,0,0
1681289358613617573,0,0,0,0
1681289358615508573,0,0,0,0
1681289358617289384,0,0,0,0
1681289358619127539,0,0,0,0
1681289358620928424,0,0,0,0
1681289358622875946,0,0,0,0
1681289358624804510,0,0,0,0
1681289358626729057,0,0,0,0
1681289358628567368,0,0,0,0
1681289358630514547,0,0,0,0
1681289358632316348,0,0,0,0
1681289358634179321,0,0,0,0
1681289358636075761,0,0,0,0
1681289358637919298,0,0,0,0
1681289358639822261,0,0,0,0
1681289358641780252,0,0,0,0
1681289358643675812,0,0,0,0
1681289358645581108,0,0,0,0
1681289358647551091,0,0,0,0
1681289358649386062,0,0,0,0
1681289358651249965,0,0,0,0
1681289358653003964,0,0,0,0
1681289358654827942,0,0,0,0
1681289358656735745,0,0,0,0
1681289358658619163,0,0,0,0
1681289358660510025,0,0,0,0
1681289358662419238,0,0,0,0
1681289358664423017,0,0,0,0
1681289358666338823,0,0,0,0
1681289358668259303,0,0,0,0
1681289358670183606,0,0,0,0
1681289358672084717,0,0,0,0
1681289358674076487,0,0,0,0
1681289358675852820,0,0,0,0
1681289358677749762,0,0,0,0
1681289358679631999,0,0,0,0
1681289358681346281,0,0,0,0
1681289358683091561,0,0,0,0
1681289358684931654,0,0,0,0
1681289358686653570,0,0,0,0
1681289358688459640,0,0,0,0
1681289358690209952,0,0,0,0
1681289358691937215,0,0,0,0
1681289358693682869,0,0,0,0
1681289358695418836,0,0,0,0
1681289358697173110,0,0,0,0
1681289358699273260,0,0,0,0
1681289358701203096,0,0,0,0
1681289358702904002,0,0,0,0
1681289358704643882,0,0,0,0
1681289358706344052,0,0,0,0
1681289358708151510,0,0,0,0
1681289358709928925,0,0,0,0
1681289358711629572,0,0,0,0
1681289358713566950,0,0,0,0
1681289358715275774,0,0,0,0
1681289358716995092,0,0,0,0
1681289358718695878,0,0,0,0
1681289358720619756,0,0,0,0
1681289358722320121,0,0,0,0
1681289358723997033,0,0,0,0
1681289358725693531,0,0,0,0
1681289358727619629,0,0,0,0
1681289358729318912,0,0,0,0
1681289358731067425,0,0,0,0
1681289358732723222,0,0,0,0
1681289358734415477,0,0,0,0
1681289358736166944,0,0,0,0
1681289358738011024,0,0,0,0
1681289358739856593,0,0,0,0
1681289358741656403,0,0,0,0
1681289358743494255,0,0,0,0
1681289358745322989,0,0,0,0
1681289358747033726,0,0,0,0
1681289358748791572,0,0,0,0
1681289358750604149,0,0,0,0
1681289358752326864,0,0,0,0
1681289358754116669,0,0,0,0
1681289358755889372,0,0,0,0
1681289358757654765,0,0,0,0
1681289358759378744,0,0,0,0
1681289358761077284,0,0,0,0
1681289358762776163,0,0,0,0
1681289358764664450,0,0,0,0
1681289358766435955,0,0,0,0
1681289358768187863,0,0,0,0
1681289358770024209,0,0,0,0
1681289358771797185,0,0,0,0
1681289358773708929,0,0,0,0
1681289358775475622,0,0,0,0
1681289358777199982,0,0,0,0
1681289358778899238,0,0,0,0
1681289358780580362,0,0,0,0
1681289358782349629,0,0,0,0
1681289358784377432,0,0,0,0
1681289358786302006,0,0,0,0
1681289358788144651,0,0,0,0
1681289358790019353,0,0,0,0
1681289358791886392,0,0,0,0
1681289358793809185,0,0,0,0
1681289358795690798,0,0,0,0
1681289358797700557,0,0,0,0
1681289358799595554,0,0,0,0
1681289358801478131,0,0,0,0
1681289358803347386,0,0,0,0
1681289358805258316,0,0,0,0
1681289358807115399,0,0,0,0
1681289358808967283,0,0,0,0
1681289358810826619,0,0,0,0
1681289358813502918,0,0,0,0
1681289358815417745,0,0,0,0
1681289358817346372,0,0,0,0
1681289358819262666,0,0,0,0
1681289358821118767,0,0,0,0
1681289358823020477,0,0,0,0
1681289358825034617,0,0,0,0
1681289358826920974,0,0,0,0
1681289358829643324,0,0,0,0
1681289358831543520,0,0,0,0
1681289358833477988,0,0,0,0
1681289358835379079,0,0,0,0
1681289358837252562,0,0,0,0
1681289358839205203,0,0,0,0
1681289358841076219,0,0,0,0
1681289358842947597,0,0,0,0
1681289358845763217,0,0,0,0
1681289358847766639,0,0,0,0
1681289358849808676,0,0,0,0
1681289358915990137,0,0,0,0
1681289358983958008,0,0,0,0
1681289358986008195,0,0,0,0
1681289358987931776,0,0,0,0
1681289358989863485,0,0,0,0
1681289358992300000,0,0,0,0
1681289358994739156,0,0,0,0
1681289358996783919,0,0,0,0
1681289358998583248,0,0,0,0
1681289359000259166,0,0,0,0
1681289359001881919,0,0,0,0
1681289359003543188,0,0,0,0
1681289359005267794,0,0,0,0
1681289359007113288,0,0,0,0
1681289359008949791,0,0,0,0
1681289359010782298,0,0,0,0
1681289359012696221,0,0,0,0
1681289359014663366,0,0,0,0
1681289359016441945,0,0,0,0
1681289359018202522,0,0,0,0
1681289359020128976,0,0,0,0
1681289359022006282,0,0,0,0
1681289359023868349,0,0,0,0
1681289359025962209,0,0,0,0
1681289359027815422,0,0,0,0
1681289359029708396,0,0,0,0
1681289359031568769,0,0,0,0
1681289359033308200,0,0,0,0
1681289359035100492,0,0,0,0
1681289359036834617,0,0,0,0
1681289359038803420,0,0,0,0
1681289359040772726,0,0,0,0
1681289359042697149,0,0,0,0
1681289359044577147,0,0,0,0
1681289359046504665,0,0,0,0
1681289359048363478,0,0,0,0
1681289359050178895,0,0,0,0
1681289359052076070,0,0,0,0
1681289359053937066,0,0,0,0
1681289359055828032,0,0,0,0
1681289359057767179,0,0,0,0
1681289359059700094,0,0,0,0
1681289359061642206,0,0,0,0
1681289359063582266,0,0,0,0
1681289359065399209,0,0,0,0
1681289359067255734,0,0,0,0
1681289359069073083,0,0,0,0
1681289359070857569,0,0,0,0
1681289359072631094,0,0,0,0
1681289359074441772,0,0,0,0
1681289359076305454,0,0,0,0
1681289359078261072,0,0,0,0
1681289359080161705,0,0,0,0
1681289359082112102,0,0,0,0
1681289359083976396,0,0,0,0
1681289359085987955,0,0,0,0
1681289359087940122,0,0,0,0
1681289359089796084,0,0,0,0
1681289359091727623,0,0,0,0
1681289359093648462,0,0,0,0
1681289359095546766,0,0,0,0
1681289359097298632,0,0,0,0
1681289359099104734,0,0,0,0
1681289359100854237,0,0,0,0
1681289359102748969,0,0,0,0
1681289359104633687,0,0,0,0
1681289359106663262,0,0,0,0
1681289359108620850,0,0,0,0
1681289359110540808,0,0,0,0
1681289359112422822,0,0,0,0
1681289359114355029,0,0,0,0
1681289359116169772,0,0,0,0
1681289359118050932,0,0,0,0
1681289359119897782,0,0,0,0
1681289359121707538,0,0,0,0
1681289359123618044,0,0,0,0
1681289359125579009,0,0,0,0
1681289359127483207,0,0,0,0
1681289359129294859,0,0,0,0
1681289359131128062,0,0,0,0
1681289359132892435,0,0,0,0
1681289359134875175,0,0,0,0
1681289359136751983,0,0,0,0
1681289359138634029,0,0,0,0
1681289359140532826,0,0,0,0
1681289359142403266,0,0,0,0
1681289359144302730,0,0,0,0
1681289359146270029,0,0,0,0
1681289359148108853,0,0,0,0
1681289359149946880,0,0,0,0
1681289359151777482,0,0,0,0
1681289359153701080,0,0,0,0
1681289359155620839,0,0,0,0
1681289359157400832,0,0,0,0
1681289359159226868,0,0,0,0
1681289359161069508,0,0,0,0
1681289359162951970,0,0,0,0
1681289359164810587,0,0,0,0
1681289359166710452,0,0,0,0
1681289359168625157,0,0,0,0
1681289359170395782,0,0,0,0
1681289359172227834,0,0,0,0
1681289359174187538,0,0,0,0
1681289359176019772,0,0,0,0
1681289359177894479,0,0,0,0
1681289359179857547,0,0,0,0
1681289359181731325,0,0,0,0
1681289359183654776,0,0,0,0
1681289359185598457,0,0,0,0
1681289359187480901,0,0,0,0
1681289359189224718,0,0,0,0
1681289359191051841,0,0,0,0
1681289359192808934,0,0,0,0
1681289359194651103,0,0,0,0
1681289359196488560,0,0,0,0
1681289359198396774,0,0,0,0
1681289359200230262,0,0,0,0
1681289359202139508,0,0,0,0
1681289359203980022,0,0,0,0
1681289359205975301,0,0,0,0
1681289359207894240,0,0,0,0
1681289359209798596,0,0,0,0
1681289359211783734,0,0,0,0
1681289359213691496,0,0,0,0
1681289359215706464,0,0,0,0
1681289359217611564,0,0,0,0
1681289359219538930,0,0,0,0
1681289359221308765,0,0,0,0
1681289359223160160,0,0,0,0
1681289359224871268,0,0,0,0
1681289359226830535,0,0,0,0
1681289359228691284,0,0,0,0
1681289359230650348,0,0,0,0
1681289359232522514,0,0,0,0
1681289359234584310,0,0,0,0
1681289359236418720,0,0,0,0
1681289359238382638,0,0,0,0
1681289359240242312,0,0,0,0
1681289359242132463,0,0,0,0
1681289359243981348,0,0,0,0
1681289359245820431,0,0,0,0
1681289359247731843,0,0,0,0
1681289359249631181,0,0,0,0
1681289359251603172,0,0,0,0
1681289359253426830,0,0,0,0
1681289359255363018,0,0,0,0
1681289359257192306,0,0,0,0
1681289359259126654,0,0,0,0
1681289359260992881,0,0,0,0
1681289359262819541,0,0,0,0
1681289359264669896,0,0,0,0
1681289359266565206,0,0,0,0
1681289359268467184,0,0,0,0
1681289359270280682,0,0,0,0
1681289359272194464,0,0,0,0
1681289359274063543,0,0,0,0
1681289359275970082,0,0,0,0
1681289359277862004,0,0,0,0
1681289359279790138,0,0,0,0
1681289359281611631,0,0,0,0
1681289359283560820,0,0,0,0
1681289359285431978,0,0,0,0
1681289359287255294,0,0,0,0
1681289359288986431,0,0,0,0
1681289359290868456,0,0,0,0
1681289359292664442,0,0,0,0
1681289359294567272,0,0,0,0
1681289359296431934,0,0,0,0
1681289359298334363,0,0,0,0
1681289359300272955,0,0,0,0
1681289359302197178,0,0,0,0
1681289359304097459,0,0,0,0
1681289359306125400,0,0,0,0
1681289359307944889,0,0,0,0
1681289359309743703,0,0,0,0
1681289359311688794,0,0,0,0
1681289359313555603,0,0,0,0
1681289359315546439,0,0,0,0
1681289359317343908,0,0,0,0
1681289359319156937,0,0,0,0
1681289359321016256,0,0,0,0
1681289359322859134,0,0,0,0
1681289359324678117,0,0,0,0
1681289359326710035,0,0,0,0
1681289359328640685,0,0,0,0
1681289359330507463,0,0,0,0
1681289359332355898,0,0,0,0
1681289359334249423,0,0,0,0
1681289359336126990,0,0,0,0
1681289359337935135,0,0,0,0
1681289359339850292,0,0,0,0
1681289359341714162,0,0,0,0
1681289359343579813,0,0,0,0
1681289359345436567,0,0,0,0
1681289359347378106,0,0,0,0
1681289359349206556,0,0,0,0
1681289359351018306,0,0,0,0
1681289359352810029,0,0,0,0
1681289359354775482,0,0,0,0
1681289359356672404,0,0,0,0
1681289359358612327,0,0,0,0
1681289359360612862,0,0,0,0
1681289359362499812,0,0,0,0
1681289359364376666,0,0,0,0
1681289359366455490,0,0,0,0
1681289359368399007,0,0,0,0
1681289359370249665,0,0,0,0
1681289359372182398,0,0,0,0
1681289359374045594,0,0,0,0
1681289359375858239,0,0,0,0
1681289359377824080,0,0,0,0
1681289359379668370,0,0,0,0
1681289359381648677,0,0,0,0
1681289359383625034,0,0,0,0
1681289359385461518,0,0,0,0
1681289359387244774,0,0,0,0
1681289359389053068,0,0,0,0
1681289359390833743,0,0,0,0
1681289359392737442,0,0,0,0
1681289359394586512,0,0,0,0
1681289359396342191,0,0,0,0
1681289359398189466,0,0,0,0
1681289359400116159,0,0,0,0
1681289359402038034,0,0,0,0
1681289359403966736,0,0,0,0
1681289359406138844,0,0,0,0
1681289359408010790,0,0,0,0
1681289359409926968,0,0,0,0
1681289359411754860,0,0,0,0
1681289359413527593,0,0,0,0
1681289359415420923,0,0,0,0
1681289359417206389,0,0,0,0
1681289359418946602,0,0,0,0
1681289359420808273,0,0,0,0
1681289359422721442,0,0,0,0
1681289359424569042,0,0,0,0
1681289359426560023,0,0,0,0
1681289359428404712,0,0,0,0
1681289359430371197,0,0,0,0
1681289359432191085,0,0,0,0
1681289359434059204,0,0,0,0
1681289359435892133,0,0,0,0
1681289359437762518,0,0,0,0
1681289359439616785,0,0,0,0
1681289359441411610,0,0,0,0
1681289359443306536,0,0,0,0
1681289359445121380,0,0,0,0
1681289359447006071,0,0,0,0
1681289359448805841,0,0,0,0
1681289359450719018,0,0,0,0
1681289359452558259,0,0,0,0
1681289359454508233,0,0,0,0
1681289359456291961,0,0,0,0
1681289359458154415,0,0,0,0
1681289359460152991,0,0,0,0
1681289359462032252,0,0,0,0
1681289359463940055,0,0,0,0
1681289359465773648,0,0,0,0
1681289359467720011,0,0,0,0
1681289359469646650,0,0,0,0
1681289359471576433,0,0,0,0
1681289359473390752,0,0,0,0
1681289359475344919,0,0,0,0
1681289359477159376,0,0,0,0
1681289359478964860,0,0,0,0
1681289359480806833,0,0,0,0
1681289359482685652,0,0,0,0
1681289359484532818,0,0,0,0
1681289359486552526,0,0,0,0
1681289359488362451,0,0,0,0
1681289359490289680,0,0,0,0
1681289359492109686,0,0,0,0
1681289359494029961,0,0,0,0
1681289359495890528,0,0,0,0
1681289359497796010,0,0,0,0
1681289359499632099,0,0,0,0
1681289359501567038,0,0,0,0
1681289359503384389,0,0,0,0
1681289359505235925,0,0,0,0
1681289359507153471,0,0,0,0
1681289359509029054,0,0,0,0
1681289359510888776,0,0,0,0
1681289359512804733,0,0,0,0
1681289359514684373,0,0,0,0
1681289359516481722,0,0,0,0
1681289359518400695,0,0,0,0
1681289359520267899,0,0,0,0
1681289359522090196,0,0,0,0
1681289359523889869,0,0,0,0
1681289359525822804,0,0,0,0
1681289359527826980,0,0,0,0
1681289359529758751,0,0,0,0
1681289359531657973,0,0,0,0
1681289359533457516,0,0,0,0
1681289359535273204,0,0,0,0
1681289359537107009,0,0,0,0
1681289359538882130,0,0,0,0
1681289359540767483,0,0,0,0
1681289359542595750,0,0,0,0
1681289359544530779,0,0,0,0
1681289359546476943,0,0,0,0
1681289359548409750,0,0,0,0
1681289359550282953,0,0,0,0
1681289359552221483,0,0,0,0
1681289359554131181,0,0,0,0
1681289359556081771,0,0,0,0
1681289359557979498,0,0,0,0
1681289359559809454,0,0,0,0
1681289359561695005,0,0,0,0
1681289359563630529,0,0,0,0
1681289359565403490,0,0,0,0
1681289359567310112,0,0,0,0
1681289359569204159,0,0,0,0
1681289359571062868,0,0,0,0
1681289359572969115,0,0,0,0
1681289359574886852,0,0,0,0
1681289359576818765,0,0,0,0
1681289359578593842,0,0,0,0
1681289359580429339,0,0,0,0
1681289359582246483,0,0,0,0
1681289359584149375,0,0,0,0
1681289359585996173,0,0,0,0
1681289359587874605,0,0,0,0
1681289359589804910,0,0,0,0
1681289359591683312,0,0,0,0
1681289359593530802,0,0,0,0
1681289359595412884,0,0,0,0
1681289359597227542,0,0,0,0
1681289359599094711,0,0,0,0
1681289359600911033,0,0,0,0
1681289359602627466,0,0,0,0
1681289359604467371,0,0,0,0
1681289359606403544,0,0,0,0
1681289359608217374,0,0,0,0
1681289359610132162,0,0,0,0
1681289359611977984,0,0,0,0
1681289359613925024,0,0,0,0
1681289359615931903,0,0,0,0
1681289359617839262,0,0,0,0
1681289359619687975,0,0,0,0
1681289359621569281,0,0,0,0
1681289359623514115,0,0,0,0
1681289359625313527,0,0,0,0
1681289359627198427,0,0,0,0
1681289359629050055,0,0,0,0
1681289359630918923,0,0,0,0
1681289359632801399,0,0,0,0
1681289359634640777,0,0,0,0
1681289359636580201,0,0,0,0
1681289359638409195,0,0,0,0
1681289359640221836,0,0,0,0
1681289359642120235,0,0,0,0
1681289359644055936,0,0,0,0
1681289359645924180,0,0,0,0
1681289359647893843,0,0,0,0
1681289359649770929,0,0,0,0
1681289359651734407,0,0,0,0
1681289359653598358,0,0,0,0
1681289359655450719,0,0,0,0
1681289359657319388,0,0,0,0
1681289359658997490,0,0,0,0
1681289359660807751,0,0,0,0
1681289359662773390,0,0,0,0
1681289359664678901,0,0,0,0
1681289359666672232,0,0,0,0
1681289359668627839,0,0,0,0
1681289359670563430,0,0,0,0
1681289359672429623,0,0,0,0
1681289359674388046,0,0,0,0
1681289359676232178,0,0,0,0
1681289359678301872,0,0,0,0
1681289359680080797,0,0,0,0
1681289359682102475,0,0,0,0
1681289359683979493,0,0,0,0
1681289359685941974,0,0,0,0
1681289359687846760,0,0,0,0
1681289359689755381,0,0,0,0
1681289359691668143,0,0,0,0
1681289359693424394,0,0,0,0
1681289359695384923,0,0,0,0
1681289359697193322,0,0,0,0
1681289359699031470,0,0,0,0
1681289359700910770,0,0,0,0
1681289359702820385,0,0,0,0
1681289359704695154,0,0,0,0
1681289359706646349,0,0,0,0
1681289359708546575,0,0,0,0
1681289359710421926,0,0,0,0
1681289359712358068,0,0,0,0
1681289359714175470,0,0,0,0
1681289359716120928,0,0,0,0
1681289359718015407,0,0,0,0
1681289359719805516,0,0,0,0
1681289359721766271,0,0,0,0
1681289359723629426,0,0,0,0
1681289359725431165,0,0,0,0
1681289359727361409,0,0,0,0
1681289359729185421,0,0,0,0
1681289359731024893,0,0,0,0
1681289359732799985,0,0,0,0
1681289359734827985,0,0,0,0
1681289359736746631,0,0,0,0
1681289359738522219,0,0,0,0
1681289359740369098,0,0,0,0
1681289359742205240,0,0,0,0
1681289359744123023,0,0,0,0
1681289359746038002,0,0,0,0
1681289359747972012,0,0,0,0
1681289359749865559,0,0,0,0
1681289359751822158,0,0,0,0
1681289359753705920,0,0,0,0
1681289359755660646,0,0,0,0
1681289359757439732,0,0,0,0
1681289359759212984,0,0,0,0
1681289359761075907,0,0,0,0
1681289359762797075,0,0,0,0
1681289359764653658,0,0,0,0
1681289359766322143,0,0,0,0
1681289359768261199,0,0,0,0
1681289359770037819,0,0,0,0
1681289359771797834,0,0,0,0
1681289359773664331,0,0,0,0
1681289359775505832,0,0,0,0
1681289359777192930,0,0,0,0
1681289359778918910,0,0,0,0
1681289359780701511,0,0,0,0
1681289359782573410,0,0,0,0
1681289359784424942,0,0,0,0
1681289359786401922,0,0,0,0
1681289359788284349,0,0,0,0
1681289359790170499,0,0,0,0
1681289359792046929,0,0,0,0
1681289359793965519,0,0,0,0
1681289359795816793,0,0,0,0
1681289359797727052,0,0,0,0
1681289359799500673,0,0,0,0
1681289359801369612,0,0,0,0
1681289359803204149,0,0,0,0
1681289359804951012,0,0,0,0
1681289359806708452,0,0,0,0
1681289359808451155,0,0,0,0
1681289359810419458,0,0,0,0
1681289359812300676,0,0,0,0
1681289359814264155,0,0,0,0
1681289359816163658,0,0,0,0
1681289359818124812,0,0,0,0
1681289359820026557,0,0,0,0
1681289359821936850,0,0,0,0
1681289359823770681,0,0,0,0
1681289359825619461,0,0,0,0
1681289359827635637,0,0,0,0
1681289359829376608,0,0,0,0
1681289359831212625,0,0,0,0
1681289359832963054,0,0,0,0
1681289359834759392,0,0,0,0
1681289359836567454,0,0,0,0
1681289359838332588,0,0,0,0
1681289359840139129,0,0,0,0
1681289359841939021,0,0,0,0
1681289359843730512,0,0,0,0
1681289359845642612,0,0,0,0
1681289359847625261,0,0,0,0
1681289359849575555,0,0,0,0
1681289359851507075,0,0,0,0
1681289359853273240,0,0,0,0
1681289359855153458,0,0,0,0
1681289359856988987,0,0,0,0
1681289359858806331,0,0,0,0
1681289359860726664,0,0,0,0
1681289359862479694,0,0,0,0
1681289359864308234,0,0,0,0
1681289359866211331,0,0,0,0
1681289359868253652,0,0,0,0
1681289359870260497,0,0,0,0
1681289359872156894,0,0,0,0
1681289359873993152,0,0,0,0
1681289359875842496,0,0,0,0
1681289359877675687,0,0,0,0
1681289359879618455,0,0,0,0
1681289359881405430,0,0,0,0
1681289359883239961,0,0,0,0
1681289359884996054,0,0,0,0
1681289359886772520,0,0,0,0
1681289359888569912,0,0,0,0
1681289359890402631,0,0,0,0
1681289359892372145,0,0,0,0
1681289359894297653,0,0,0,0
1681289359896153762,0,0,0,0
1681289359898056060,0,0,0,0
1681289359899905841,0,0,0,0
1681289359901924342,0,0,0,0
1681289359903747053,0,0,0,0
1681289359905672318,0,0,0,0
1681289359907624316,0,0,0,0
1681289359909343669,0,0,0,0
1681289359911138750,0,0,0,0
1681289359912943607,0,0,0,0
1681289359914889302,0,0,0,0
1681289359916817489,0,0,0,0
1681289359918774300,0,0,0,0
1681289359920686230,0,0,0,0
1681289359922630622,0,0,0,0
1681289359924447293,0,0,0,0
1681289359926315343,0,0,0,0
1681289359928309592,0,0,0,0
1681289359930083238,0,0,0,0
1681289359932015217,0,0,0,0
1681289359933926750,0,0,0,0
1681289359935933084,0,0,0,0
1681289359937812382,0,0,0,0
1681289359939787515,0,0,0,0
1681289359941709610,0,0,0,0
1681289359943695639,0,0,0,0
1681289359945452176,0,0,0,0
1681289359947312340,0,0,0,0
1681289359949059539,0,0,0,0
1681289359950825233,0,0,0,0
1681289359952636879,0,0,0,0
1681289359954529649,0,0,0,0
